"text","stim_type","item_type","canon_status.x","mean_time","canonstatus","is_acceptable","is_grammatical","canon_status.y"
"The trader who the computer that the professor hired confused annoyed the investor.","embedding","missing1",FALSE,0.2522429176384,FALSE,NA,1,FALSE
"The trophy that the athlete who the restaurant had hired as a spokesman had won at the track meet.","embedding","missing3",FALSE,0.126420380905257,FALSE,1,NA,FALSE
"The trophy that the athlete who the restaurant had hired as a spokesman had won at the track meet.","embedding","missing3",FALSE,0.40943538965851,FALSE,NA,2.375,FALSE
"The trophy that the athlete who the restaurant had hired as a spokesman had won at the track meet was stolen later.","embedding","full",TRUE,0.846439851474243,TRUE,2.17647058823529,NA,TRUE
"The trophy that the athlete who the restaurant had hired as a spokesman had won at the track meet was stolen later.","embedding","full",TRUE,0.984682852966584,TRUE,NA,2.95238095238095,TRUE
"The trophy that the athlete who the restaurant had hired as a spokesman was stolen later.","embedding","missing2",FALSE,-0.0364394414398216,FALSE,NA,1.57142857142857,FALSE
"The trophy that the athlete who the restaurant had hired as a spokesman was stolen later.","embedding","missing2",FALSE,0.949011824259573,FALSE,1.3,NA,FALSE
"The trophy that the athlete who the restaurant had won at the track meet was stolen later.","embedding","missing1",FALSE,-0.297053912231997,FALSE,1.66666666666667,NA,FALSE
"The trophy that the athlete who the restaurant had won at the track meet was stolen later.","embedding","missing1",FALSE,0.13593118594793,FALSE,NA,2.14285714285714,FALSE
"The warning from the expert falls on deaf ears.","agreementattraction","valid_singular",TRUE,-0.557858867312084,TRUE,4.28571428571429,NA,TRUE
"The warning from the expert falls on deaf ears.","agreementattraction","valid_singular",TRUE,-0.260621605806686,TRUE,NA,4.26666666666667,TRUE
"The warning from the experts fall on deaf ears.","agreementattraction","natural_error",FALSE,-0.401441331197061,FALSE,3.28571428571429,NA,FALSE
"The warning from the experts fall on deaf ears.","agreementattraction","natural_error",FALSE,0.290230260689797,FALSE,NA,2.90909090909091,FALSE
"The warnings from the expert falls on deaf ears.","agreementattraction","unnatural_error",FALSE,-0.169957878644476,FALSE,NA,3.22222222222222,FALSE
"The warnings from the expert falls on deaf ears.","agreementattraction","unnatural_error",FALSE,0.0801058108495847,FALSE,4.57142857142857,NA,FALSE
"The warnings from the experts fall on deaf ears.","agreementattraction","valid_plural",TRUE,-0.266688346727595,TRUE,4.41666666666667,NA,TRUE
"The warnings from the experts fall on deaf ears.","agreementattraction","valid_plural",TRUE,-0.10640570901791,TRUE,NA,4.5,TRUE
"The worker who the bucket that the foreman looked for injured questioned the shepherd.","embedding","missing1",FALSE,-0.180979861470239,FALSE,1.18181818181818,NA,FALSE
"The worker who the bucket that the foreman looked for injured questioned the shepherd.","embedding","missing1",FALSE,-0.114569001267491,FALSE,NA,0.833333333333333,FALSE
"The worker who the bucket that the foreman looked for questioned the shepherd.","embedding","missing3",FALSE,-0.15189255363731,FALSE,0.5,NA,FALSE
"The worker who the bucket that the foreman looked for questioned the shepherd.","embedding","missing3",FALSE,-0.0101608467947655,FALSE,NA,1.625,FALSE
"The worker who the tenant that the foreman looked for injured questioned the shepherd.","embedding","full",TRUE,-0.235338401826443,TRUE,0.684210526315789,NA,TRUE
"The worker who the tenant that the foreman looked for injured questioned the shepherd.","embedding","full",TRUE,0.423098028418245,TRUE,NA,1.03333333333333,TRUE
"The worker who the tenant that the foreman looked for questioned the shepherd.","embedding","missing2",FALSE,-0.149856215863254,FALSE,0.666666666666667,NA,FALSE
"The worker who the tenant that the foreman looked for questioned the shepherd.","embedding","missing2",FALSE,0.11607852684942,FALSE,NA,2.4,FALSE
"They anticipate that everybody will contact Fred that you do.","expert_vs_ppnt_clash","linguistsYES_ppntsNO",TRUE,-0.343187807275865,TRUE,1.5,NA,TRUE
"They anticipate that everybody will contact Fred that you do.","expert_vs_ppnt_clash","linguistsYES_ppntsNO",TRUE,0.430209590474515,TRUE,NA,0.909090909090909,TRUE
"They knew and we saw that Mark would skip work.","expert_vs_ppnt_clash","linguistsYES_ppntsNO",TRUE,-0.440293133082056,TRUE,2,NA,TRUE
"They knew and we saw that Mark would skip work.","expert_vs_ppnt_clash","linguistsYES_ppntsNO",TRUE,-0.12884104254562,TRUE,NA,2.75,TRUE
"This week more hard-working students continued writing their thesis than lazy students did.","comparison","control",TRUE,-0.00487679719072302,TRUE,3.8,NA,TRUE
"This week more hard-working students continued writing their thesis than lazy students did.","comparison","control",TRUE,0.311065263453617,TRUE,NA,3.96666666666667,TRUE
"This week more hard-working students continued writing their thesis than the lazy student did.","comparison","illusion",FALSE,0.118190174288295,FALSE,3.16666666666667,NA,FALSE
"This week more hard-working students continued writing their thesis than the lazy student did.","comparison","illusion",FALSE,0.262362342262186,FALSE,NA,2.5,FALSE
"This year more football fans bought a home game ticket than hockey fans did.","comparison","control",TRUE,0.0290011615893643,TRUE,4.125,NA,TRUE
"This year more football fans bought a home game ticket than hockey fans did.","comparison","control",TRUE,0.0301336391659205,TRUE,NA,4.31578947368421,TRUE
"This year more football fans bought a home game ticket than the hockey fan did.","comparison","illusion",FALSE,0.112483099989198,FALSE,NA,3.375,FALSE
"This year more football fans bought a home game ticket than the hockey fan did.","comparison","illusion",FALSE,0.129317656585666,FALSE,2.31818181818182,NA,FALSE
"To whom did you give what?","expert_vs_ppnt_clash","linguistsNO_ppntsYES",FALSE,-0.622317035202946,FALSE,3.90625,NA,FALSE
"To whom did you give what?","expert_vs_ppnt_clash","linguistsNO_ppntsYES",FALSE,-0.331367581102267,FALSE,NA,4.10714285714286,FALSE
"To whom did you present what?","expert_vs_ppnt_clash","linguistsNO_ppntsYES",FALSE,-0.400574377118615,FALSE,3.70833333333333,NA,FALSE
"To whom did you present what?","expert_vs_ppnt_clash","linguistsNO_ppntsYES",FALSE,-0.323484192678032,FALSE,NA,3.73809523809524,FALSE
"Valerie is excited for everyone to graduate that you are.","expert_vs_ppnt_clash","linguistsYES_ppntsNO",TRUE,-0.236837252245293,TRUE,NA,0.333333333333333,TRUE
"Valerie is excited for everyone to graduate that you are.","expert_vs_ppnt_clash","linguistsYES_ppntsNO",TRUE,0.443566616783248,TRUE,0.888888888888889,NA,TRUE
"Voice actors who do major cartoons get any fans approaching them in the street.","NPI","Unlicensed NPI",FALSE,-0.137357911533979,FALSE,NA,1.53846153846154,FALSE
"Voice actors who do major cartoons get any fans approaching them in the street.","NPI","Unlicensed NPI",FALSE,0.149488413123702,FALSE,1.625,NA,FALSE
"Voice actors who do not do major cartoons get any fans approaching them in the street.","NPI","Partial match NPI",FALSE,0.308364616358438,FALSE,1.53846153846154,NA,FALSE
"Voice actors who do not do major cartoons get any fans approaching them in the street.","NPI","Partial match NPI",FALSE,0.729743164246472,FALSE,NA,1.5,FALSE
"We alleged Carrie to the police to be guilty.","expert_vs_ppnt_clash","linguistsYES_ppntsNO",TRUE,0.0227156621859276,TRUE,2,NA,TRUE
"We alleged Carrie to the police to be guilty.","expert_vs_ppnt_clash","linguistsYES_ppntsNO",TRUE,0.103172426323414,TRUE,NA,1.7,TRUE
"We alleged Ellen to the judge to be a liar.","expert_vs_ppnt_clash","linguistsYES_ppntsNO",TRUE,-0.0764743974415138,TRUE,3,NA,TRUE
"We alleged Ellen to the judge to be a liar.","expert_vs_ppnt_clash","linguistsYES_ppntsNO",TRUE,0.370831915953885,TRUE,NA,2.33333333333333,TRUE
"We expect that everybody will hug Kimberly that you do.","expert_vs_ppnt_clash","linguistsYES_ppntsNO",TRUE,-0.393128753727535,TRUE,1,NA,TRUE
"We expect that everybody will hug Kimberly that you do.","expert_vs_ppnt_clash","linguistsYES_ppntsNO",TRUE,-0.0775750887106145,TRUE,NA,1.77777777777778,TRUE
"We proved Susan to the authorities to be the thief.","expert_vs_ppnt_clash","linguistsYES_ppntsNO",TRUE,-0.251172256079925,TRUE,NA,2.7,TRUE
"We proved Susan to the authorities to be the thief.","expert_vs_ppnt_clash","linguistsYES_ppntsNO",TRUE,-0.233898394248913,TRUE,2.3125,NA,TRUE
"We were sure that the teaching assistant liked to meet before lecture.","expert_vs_ppnt_clash","linguistsYES_ppntsNO",TRUE,0.224409067407817,TRUE,NA,4,TRUE
"We were sure that the teaching assistant liked to meet before lecture.","expert_vs_ppnt_clash","linguistsYES_ppntsNO",TRUE,0.498685017515408,TRUE,2.33333333333333,NA,TRUE
"What do you complain that the neighbor turns on at night?","expert_vs_ppnt_clash","linguistsYES_ppntsNO",TRUE,0.0998761340988348,TRUE,NA,2.8,TRUE
"What do you complain that the neighbor turns on at night?","expert_vs_ppnt_clash","linguistsYES_ppntsNO",TRUE,0.344033200644843,TRUE,2,NA,TRUE
"When this week he started to perform that play, we believed he would be fine.","expert_vs_ppnt_clash","linguistsYES_ppntsNO",TRUE,0.305200332241558,TRUE,2.44444444444444,NA,TRUE
"When this week he started to perform that play, we believed he would be fine.","expert_vs_ppnt_clash","linguistsYES_ppntsNO",TRUE,0.502838172127542,TRUE,NA,1.2,TRUE
"Who did the coach trade an enemy of to another team?","expert_vs_ppnt_clash","linguistsYES_ppntsNO",TRUE,0.412534256169941,TRUE,NA,3,TRUE
"Who did the coach trade an enemy of to another team?","expert_vs_ppnt_clash","linguistsYES_ppntsNO",TRUE,0.570813975094619,TRUE,1.77777777777778,NA,TRUE
"Who did the frat boys introduce a daughter of to their pledges?","expert_vs_ppnt_clash","linguistsYES_ppntsNO",TRUE,0.00803718444441552,TRUE,2,NA,TRUE
"Who did the frat boys introduce a daughter of to their pledges?","expert_vs_ppnt_clash","linguistsYES_ppntsNO",TRUE,0.232871964690197,TRUE,NA,1.6,TRUE
"Who did the principal assign children of to a different teacher?","expert_vs_ppnt_clash","linguistsYES_ppntsNO",TRUE,-0.116475357291829,TRUE,1.625,NA,TRUE
"Who did the principal assign children of to a different teacher?","expert_vs_ppnt_clash","linguistsYES_ppntsNO",TRUE,-0.0341490432393905,TRUE,NA,1.07692307692308,TRUE
"Who did they send a parent of to an unpleasant meeting?","expert_vs_ppnt_clash","linguistsYES_ppntsNO",TRUE,0.319932151381033,TRUE,NA,2,TRUE
"Who did they send a parent of to an unpleasant meeting?","expert_vs_ppnt_clash","linguistsYES_ppntsNO",TRUE,1.24790711613158,TRUE,1.14285714285714,NA,TRUE
"Who will you give the keys?","expert_vs_ppnt_clash","linguistsNO_ppntsYES",FALSE,-0.603266334354876,FALSE,3.8,NA,FALSE
"Who will you give the keys?","expert_vs_ppnt_clash","linguistsNO_ppntsYES",FALSE,-0.40289556726838,FALSE,NA,3.95,FALSE
"Yesterday more seniors skipped an extremely boring class than Jonathan did last month.","comparison","illusion",FALSE,0.149774834430885,FALSE,3.20689655172414,NA,FALSE
"Yesterday more seniors skipped an extremely boring class than Jonathan did last month.","comparison","illusion",FALSE,0.323427424490262,FALSE,NA,3.39285714285714,FALSE
"Yesterday more seniors skipped an extremely boring class than juniors did last month.","comparison","control",TRUE,-0.418659033931035,TRUE,NA,4.42857142857143,TRUE
"Yesterday more seniors skipped an extremely boring class than juniors did last month.","comparison","control",TRUE,0.138627990713683,TRUE,3.48571428571429,NA,TRUE
